cell_type,hemibrain_type,morphology_group,hemilineage,region,in_fafb,in_hemibrain,in_banc,in_l1
DNg89,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
DNg87,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
DNxn141,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
DNxl132,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
DNxn127,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
DNg39,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
DNfl013,NA,NA,LB7__prim,neck_connective,TRUE,FALSE,TRUE,FALSE
CB0948,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB0994,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1442,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1570,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1655,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1771,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1799,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1811,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2011,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2097,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2172,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2226,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2247,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2532,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2687,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2688,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2693,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2699,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2701,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2714,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2919,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2991,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3023,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3030,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3085,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3134,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3284,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3304,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3319,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3347,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV6a1,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV6a3,NA,LHa1__0,LHa1,midbrain,TRUE,FALSE,TRUE,FALSE
"SLP114,SLP115",SLP114,LHa1__0,LHa1,midbrain,TRUE,TRUE,TRUE,FALSE
"SLP114,SLP115",SLP115,LHa1__0,LHa1,midbrain,TRUE,TRUE,TRUE,FALSE
CB0947,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB0997,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1100,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1102,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1103,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1104,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1106,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1113,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1114,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1237,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1238,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1241,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1272,NA,LHa2__1,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1276,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1305,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1306,NA,LHa2__1,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1328,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1354,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1437,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1448,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1513,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1531,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1560,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1594,NA,LHa2__1,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1663,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1800,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1992,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2045,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2129,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2133,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2215,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2442,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2650,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2679,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2747,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2749,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2805,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2918,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2938,NA,LHa2__1,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV2a3a,LHAV2a3,LHa2__0,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV2a3b,LHAV2a3,LHa2__0,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV2a3c,LHAV2a3,LHa2__0,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV2k10,LHAV2k10,NA,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV2k13,LHAV2k13,NA,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV3g2,LHAV3g2,NA,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV3k6,LHAV3k6,NA,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
LHa2_57,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
LHa2_59,NA,LHa2__0,LHa2,midbrain,TRUE,FALSE,TRUE,FALSE
SLP048,SLP048,NA,LHa2,midbrain,TRUE,TRUE,TRUE,FALSE
CB0934,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB0996,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1181,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1184,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1188,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1240,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1279,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1307,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1333,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1441,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1512,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1595,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1665,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB1887,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2007,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2240,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2249,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2336,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2360,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2446,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2467,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2743,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2759,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2803,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2856,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2879,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2887,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2895,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2899,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2907,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2911,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2927,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB2969,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB3021,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB3087,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB3251,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB3274,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
CB3467,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV3a1,NA,LHa3__0,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV3g1,LHAV3g1,NA,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV3h1,LHAV3h1,NA,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV3k4,LHAV3k4,NA,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV3o1,LHAV3o1,LHa3__1,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
SLP047,SLP047,NA,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
NA,NA,NA,LHa3,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV3b12,LHAV3b12,NA,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV3c1,LHAV3c1,LHa3__0,LHa3,midbrain,TRUE,TRUE,TRUE,FALSE
CB1020,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1033,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1133,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1263,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2279,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2934,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2980,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3059,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3124,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3208,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3345,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3374,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3608,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
LHAD3a10,LHAD3a10,LHd1__0,LHd1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD3a8,LHAD3a8,LHd1__0,LHd1,midbrain,TRUE,TRUE,TRUE,FALSE
SLP152,SLP152,LHd1__2,LHd1,midbrain,TRUE,TRUE,TRUE,FALSE
CB1574,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1864,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1924,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2019,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2046,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2174,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2184,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2552,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2892,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3048,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3280,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3299,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3340,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3448,NA,LHd1__1,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3570,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
LHAD3d4,LHAD3d4,NA,LHd1,midbrain,TRUE,TRUE,TRUE,FALSE
SLP149,SLP149,NA,LHd1,midbrain,TRUE,TRUE,TRUE,FALSE
SLP151,SLP151,NA,LHd1,midbrain,TRUE,TRUE,TRUE,FALSE
LHd1__0,NA,LHd1__0,LHd1,midbrain,TRUE,FALSE,TRUE,FALSE
CB0286,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB0311,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB0394,NA,LHd2__4,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1057,NA,LHd2__1,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1058,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1154,NA,LHd2__4,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1160,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1286,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1757,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1846,NA,LHd2__1,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1929,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1939,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1984,NA,LHd2__2,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2443,NA,LHd2__2,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2554,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2600,NA,LHd2__1,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2629,NA,NA,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2648,NA,LHd2__2,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2677,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2739,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2765,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2914,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2920,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB2984,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB3088,NA,LHd2__4,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB3155,NA,LHd2__4,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB3163,NA,LHd2__5,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB3180,NA,LHd2__4,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB3361,NA,LHd2__1,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CL132,CL132,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
LHPD3a2,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
LHPD3a4,NA,LHd2__3,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
LHPD3a5,LHPD3a5,LHd2__3,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
LHPD3c1,LHPD3c1,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP305,SLP305,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP308a,SLP308,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP308b,SLP308,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP312,SLP312,LHd2__0,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP313,SLP313,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP314,SLP314,LHd2__0,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
SLP319,SLP319,NA,LHd2,midbrain,TRUE,TRUE,TRUE,FALSE
CB2970,NA,LHd2__2,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
LHd2__2,NA,LHd2__2,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB1059,NA,LHd2__2,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
CB3698,NA,NA,LHd2,midbrain,TRUE,FALSE,TRUE,FALSE
AVLP006a,AVLP006,NA,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
AVLP006b,AVLP006,NA,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
AVLP008,AVLP008,LHl1__0,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
AVLP009,AVLP009,NA,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
CB1002,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1003,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1117,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1293,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1385,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1399,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1401,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1432,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1614,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1630,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1647,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1722,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB1860,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2038,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2114,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2253,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2364,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2480,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2612,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2639,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2763,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2764,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2773,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2798,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2854,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2861,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB2978,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3036,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3094,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3149,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3393,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3730,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
CB3732,NA,LHl1__1,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
LHAV4a1_b,LHAV4a1_b,LHl1__1,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV4a6,LHAV4a6,NA,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV4c2,LHAV4c2,LHl1__0,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV4d1,LHAV4d1,LHl1__1,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV4e1,LHAV4e1,NA,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV4e4,LHAV4e4,LHl1__1,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHAV4j1,LHAV4j1,NA,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
LHl1_38,NA,LHl1__0,LHl1,midbrain,TRUE,FALSE,TRUE,FALSE
aSP8,aSP8,LHl1__0,LHl1,midbrain,TRUE,TRUE,TRUE,FALSE
CB1244,LHAD1b2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CB1245,LHAD1b2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CB1289,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB1870,LHAD1b2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CB2667,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3244,NA,LHl2_dorsal__1,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3369,LHAD1b2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CB3507,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3780,LHAD1b2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CRE001,CRE001,NA,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1b1_b,LHAD1b1_b,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
"LHAD1b2_a,LHAD1b2_c",LHAD1b2_a,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
"LHAD1b2_a,LHAD1b2_c",LHAD1b2_c,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1b3,LHAD1b3,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1b4,LHAD1b4,NA,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1b5,LHAD1b5,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1c2a,LHAD1c2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1c2b,LHAD1c2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1c2c,LHAD1c2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1d1,LHAD1d1,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
LHAD1d2,LHAD1d2,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
SLP129_c,SLP129_c,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
"SMP003,SMP005",SMP003,LHl2_dorsal__1,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
"SMP003,SMP005",SMP005,LHl2_dorsal__1,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
SMP031,SMP031,NA,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CB1308,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3212,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3357,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3515,NA,LHl2_dorsal__1,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
SLP128,SLP128,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,TRUE,TRUE,FALSE
CB1697,NA,LHl2_dorsal__0,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
CB3392,NA,LHl2_dorsal__1,LHl2_dorsal,midbrain,TRUE,FALSE,TRUE,FALSE
